test_type,test_name,n,h_label,estimator,rejection_rate,avg_time_sec
CIT,PCM_test,400,Null,ranger,0.02,0.340489630699158
CIT,PCM_test,400,Null,xgb,0.07,2.13847635984421
CIT,GCM_test,400,Null,lm,0.06,0.0221985650062561
CIT,GCM_test,400,Null,ranger,0.06,0.274000053405762
CIT,GCM_test,400,Null,xgb,0.05,1.15019857168198
CIT,WGSC_test,400,Null,lm,0.23,0.214718878269196
CIT,WGSC_test,400,Null,ranger,0.01,2.34019067049027
CIT,WGSC_test,400,Null,xgb,0,11.1079658031464
DRT,LinearMMD_test,400,Alternative,LL,0.04,0.0355326509475708
DRT,LinearMMD_test,400,Alternative,KLR,0.09,0.132076437473297
DRT,CV_LinearMMD_test,400,Alternative,LL,0.15,0.0693648219108582
DRT,CV_LinearMMD_test,400,Alternative,KLR,0.08,0.263088409900665
DRT,CLF_test,400,Alternative,LL,0.35,0.0645844912528992
DRT,CLF_test,400,Alternative,KLR,0.26,0.187976520061493
DRT,CV_CLF_test,400,Alternative,LL,0.77,0.134133474826813
DRT,CV_CLF_test,400,Alternative,KLR,0.29,0.366023283004761
DRT,CP_test,400,Alternative,LL,0.2,0.0418534111976624
DRT,CP_test,400,Alternative,KLR,0.62,0.137479214668274
DRT,debiased_test,400,Alternative,LL,0.08,0.386641094684601
DRT,debiased_test,400,Alternative,KLR,0.1,0.517792246341705
DRT,BlockMMD_test,400,Alternative,LL,0.33,0.065430793762207
DRT,BlockMMD_test,400,Alternative,KLR,0.01,0.15675065279007
DRT,CV_BlockMMD_test,400,Alternative,LL,0.35,0.123256452083588
DRT,CV_BlockMMD_test,400,Alternative,KLR,0.04,0.331401636600494
DRT,bootstrap_MMD_test,400,Alternative,LL,0.84,1.14030058860779
DRT,bootstrap_MMD_test,400,Alternative,KLR,0.16,1.16655061006546
CIT,RCIT_test,400,Alternative,lm,0.31,0.078058934211731
CIT,RCIT_test,400,Alternative,ranger,0.31,0.0793008923530579
CIT,RCIT_test,400,Alternative,xgb,0.31,0.0770432901382446
CIT,PCM_test,400,Alternative,lm,0.06,0.0365905237197876
CIT,PCM_test,400,Alternative,ranger,0.1,0.338967826366425
CIT,PCM_test,400,Alternative,xgb,0.11,2.19831963777542
CIT,GCM_test,400,Alternative,lm,0.78,0.0224582648277283
CIT,GCM_test,400,Alternative,ranger,0.65,0.277620227336884
CIT,GCM_test,400,Alternative,xgb,0.21,1.13957759141922
CIT,WGSC_test,400,Alternative,lm,0.19,0.215113008022308
CIT,WGSC_test,400,Alternative,ranger,0.01,2.36951370954514
CIT,WGSC_test,400,Alternative,xgb,0.01,11.3152071213722
DRT,LinearMMD_test,800,Null,LL,0.03,0.0572092652320862
DRT,LinearMMD_test,800,Null,KLR,0.04,0.616413445472717
DRT,CV_LinearMMD_test,800,Null,LL,0.06,0.106388697624207
DRT,CV_LinearMMD_test,800,Null,KLR,0.03,1.19191172599792
DRT,CLF_test,800,Null,LL,0.27,0.0912578058242798
DRT,CLF_test,800,Null,KLR,0.01,0.797980942726135
DRT,CV_CLF_test,800,Null,LL,0.65,0.174778485298157
DRT,CV_CLF_test,800,Null,KLR,0.07,1.57334606409073
DRT,CP_test,800,Null,LL,0.15,0.0606573438644409
DRT,CP_test,800,Null,KLR,0.09,0.604473824501038
DRT,debiased_test,800,Null,LL,0.03,0.940637309551239
DRT,debiased_test,800,Null,KLR,0.03,1.82952507734299
