hypothesis,prop,test,statistic,pvalue,rejection,block_size,sim
null,0.7,CLF_test,2.42257713399351,0.00770542687501885,1,,105
null,0.7,CP_test,-9.54895673619813,6.55044381076616e-22,1,,105
null,0.7,debiased_test,8.12649074600708,2.22044604925031e-16,1,,105
null,0.7,bootstrap_MMD_test,,,1,,105
null,0.7,BlockMMD_test,1.89344551608248,0.0291493236529847,1,24,105
null,0.7,LinearMMD_test,1.73761520460805,0.0411393194526026,1,,106
null,0.7,CLF_test,1.44379884750929,0.0743977831474784,0,,106
null,0.7,CP_test,-8.50833303091842,8.82258826658062e-18,1,,106
null,0.7,debiased_test,7.01753320627864,1.12909681604378e-12,1,,106
null,0.7,bootstrap_MMD_test,,,1,,106
null,0.7,BlockMMD_test,1.50007718757342,0.0667972046986623,0,24,106
null,0.7,LinearMMD_test,0.901898333284786,0.183555438415101,0,,107
null,0.7,CLF_test,3.24943985275439,0.000578162643186553,1,,107
null,0.7,CP_test,-9.03315911659389,8.33929532441976e-20,1,,107
null,0.7,debiased_test,6.7629900527117,6.7585936847081e-12,1,,107
null,0.7,bootstrap_MMD_test,,,1,,107
null,0.7,BlockMMD_test,2.4482116038433,0.00717836560088703,1,24,107
null,0.7,LinearMMD_test,0.924583148937525,0.177591390872023,0,,108
null,0.7,CLF_test,1.91190420387746,0.0279442411940359,1,,108
null,0.7,CP_test,-7.30768482025256,1.35892180641359e-13,1,,108
null,0.7,debiased_test,6.11671320831442,4.77625272665705e-10,1,,108
null,0.7,bootstrap_MMD_test,,,1,,108
null,0.7,BlockMMD_test,1.29132052824298,0.0982962775939592,0,24,108
null,0.7,LinearMMD_test,1.25063640883928,0.105533580404911,0,,109
null,0.7,CLF_test,0.593328222066416,0.276480757513366,0,,109
null,0.7,CP_test,-8.12916678195308,2.1612562373783e-16,1,,109
null,0.7,debiased_test,6.33349854304638,1.19831811140614e-10,1,,109
null,0.7,bootstrap_MMD_test,,,1,,109
null,0.7,BlockMMD_test,2.93995056498442,0.001641323078026,1,24,109
null,0.7,LinearMMD_test,0.229504840295358,0.409238279505073,0,,110
null,0.7,CLF_test,0.444542208407615,0.328325309823584,0,,110
null,0.7,CP_test,-6.9303368497928,2.09919855214707e-12,1,,110
null,0.7,debiased_test,4.89825379595982,4.8346047010206e-07,1,,110
null,0.7,bootstrap_MMD_test,,,1,,110
null,0.7,BlockMMD_test,1.0289145976562,0.151759904066495,0,24,110
null,0.7,LinearMMD_test,1.59714468448821,0.055116729805203,0,,111
null,0.7,CLF_test,0.207654566846396,0.417749347360646,0,,111
null,0.7,CP_test,-7.02632387334972,1.06022972915048e-12,1,,111
null,0.7,debiased_test,5.27983826902796,6.46489821676255e-08,1,,111
null,0.7,bootstrap_MMD_test,,,1,,111
null,0.7,BlockMMD_test,1.02146473409534,0.153517154576844,0,24,111
null,0.7,LinearMMD_test,-0.517770818990768,0.697690909777777,0,,112
null,0.7,CLF_test,-0.811996846564009,0.791603279521452,0,,112
null,0.7,CP_test,-7.47962932589351,3.72662670205559e-14,1,,112
null,0.7,debiased_test,6.55119612060044,2.85390600041069e-11,1,,112
null,0.7,bootstrap_MMD_test,,,1,,112
null,0.7,BlockMMD_test,1.1620511321438,0.122607347875083,0,24,112
null,0.7,LinearMMD_test,-0.205535490672988,0.581423113801464,0,,113
null,0.7,CLF_test,-8.02265919590967,1,0,,113
null,0.7,CP_test,-7.42245656076732,5.74838512856176e-14,1,,113
null,0.7,debiased_test,6.38715189605171,8.45018499617822e-11,1,,113
null,0.7,bootstrap_MMD_test,,,1,,113
null,0.7,BlockMMD_test,1.64002910177728,0.0504995580936587,0,24,113
null,0.7,LinearMMD_test,0.254720929203669,0.399469325080651,0,,114
null,0.7,CLF_test,1.81184887275379,0.0350047755726475,1,,114
null,0.7,CP_test,-8.88430481655514,3.2160853971818e-19,1,,114
null,0.7,debiased_test,6.36446789866668,9.79839542836203e-11,1,,114
null,0.7,bootstrap_MMD_test,,,1,,114
null,0.7,BlockMMD_test,0.600275478591961,0.274161329092775,0,24,114
null,0.7,LinearMMD_test,-0.915725229254376,0.820094485535705,0,,115
null,0.7,CLF_test,-1.71511701969593,0.956838112752023,0,,115
null,0.7,CP_test,-8.64684559109951,2.64712652738134e-18,1,,115
null,0.7,debiased_test,7.51041637921136,2.94209101525667e-14,1,,115
null,0.7,bootstrap_MMD_test,,,1,,115
null,0.7,BlockMMD_test,1.35478137583747,0.0877436110257736,0,24,115
null,0.7,LinearMMD_test,-0.844312300418184,0.800752542809771,0,,116
null,0.7,CLF_test,0.5309715141837,0.297719259532328,0,,116
null,0.7,CP_test,-8.10579756131157,2.62003152807786e-16,1,,116
null,0.7,debiased_test,6.02790174844126,8.30509883087416e-10,1,,116
null,0.7,bootstrap_MMD_test,,,1,,116
null,0.7,BlockMMD_test,2.88383093756881,0.00196434803316359,1,24,116
null,0.7,LinearMMD_test,0.911873133876575,0.180917752895329,0,,117
null,0.7,CLF_test,-0.744698126319852,0.771772883938451,0,,117
null,0.7,CP_test,-8.37243417584846,2.82200259089272e-17,1,,117
null,0.7,debiased_test,7.34396386002815,1.0369483049999e-13,1,,117
null,0.7,bootstrap_MMD_test,,,1,,117
null,0.7,BlockMMD_test,0.266211127367284,0.395038306872982,0,24,117
null,0.7,LinearMMD_test,-0.95612780538649,0.830496165765287,0,,118
null,0.7,CLF_test,1.59520896791578,0.0553327570075987,0,,118
null,0.7,CP_test,-9.89520125484216,2.18365551171322e-23,1,,118
null,0.7,debiased_test,8.15891972304529,2.22044604925031e-16,1,,118
null,0.7,bootstrap_MMD_test,,,1,,118
null,0.7,BlockMMD_test,2.17766619073222,0.0147154488717498,1,24,118
null,0.7,LinearMMD_test,0.821048016071602,0.205809459276144,0,,119
null,0.7,CLF_test,5.55057757849514,1.4236366197018e-08,1,,119
null,0.7,CP_test,-10.4425021568647,7.92874581297812e-26,1,,119
null,0.7,debiased_test,8.81669905609533,0,1,,119
null,0.7,bootstrap_MMD_test,,,1,,119
null,0.7,BlockMMD_test,1.35831728984159,0.0871815131664466,0,24,119
null,0.7,LinearMMD_test,1.79835001483803,0.036060779279215,1,,120
null,0.7,CLF_test,-2.71692669775895,0.996705440039574,0,,120
null,0.7,CP_test,-9.68292558647543,1.78184670304188e-22,1,,120
null,0.7,debiased_test,7.22522835486742,2.50133247448048e-13,1,,120
null,0.7,bootstrap_MMD_test,,,1,,120
null,0.7,BlockMMD_test,2.33158621585384,0.00986123483330881,1,24,120
null,0.7,LinearMMD_test,0.402000381386717,0.343841872796634,0,,121
null,0.7,CLF_test,-1.56002239089766,0.940622705006903,0,,121
null,0.7,CP_test,-8.2651730858038,6.97461010470602e-17,1,,121
null,0.7,debiased_test,5.91287626234428,1.68092362251571e-09,1,,121
null,0.7,bootstrap_MMD_test,,,1,,121
null,0.7,BlockMMD_test,1.54118270284173,0.0616361630263759,0,24,121
null,0.7,LinearMMD_test,0.695850333051228,0.243261282072233,0,,122
null,0.7,CLF_test,-1.55609360727538,0.940157082531702,0,,122
null,0.7,CP_test,-8.41311519945412,1.9963124717812e-17,1,,122
null,0.7,debiased_test,5.44515752099934,2.58797802077382e-08,1,,122
null,0.7,bootstrap_MMD_test,,,1,,122
null,0.7,BlockMMD_test,0.643206408034009,0.260045087924109,0,24,122
null,0.7,LinearMMD_test,1.73563772148407,0.0413139558747065,1,,123
null,0.7,CLF_test,-0.815387245957396,0.792574658743975,0,,123
null,0.7,CP_test,-9.4049145213107,2.60362571137181e-21,1,,123
null,0.7,debiased_test,6.94636832581376,1.87405646556726e-12,1,,123
null,0.7,bootstrap_MMD_test,,,1,,123
null,0.7,BlockMMD_test,2.52667457736924,0.00575740717135764,1,24,123
null,0.7,LinearMMD_test,-0.0995462334959105,0.539647709426684,0,,124
null,0.7,CLF_test,1.01698880768914,0.154579376897501,0,,124
null,0.7,CP_test,-6.93559357811261,2.02259508912243e-12,1,,124
null,0.7,debiased_test,5.92868164524714,1.52688239829502e-09,1,,124
null,0.7,bootstrap_MMD_test,,,1,,124
null,0.7,BlockMMD_test,-0.440383385283975,0.670170271811206,0,24,124
null,0.7,LinearMMD_test,1.40426188760349,0.0801204394684496,0,,125
null,0.7,CLF_test,-5.44638748029996,0.999999974298453,0,,125
null,0.7,CP_test,-10.4130098760363,1.08136761925694e-25,1,,125
null,0.7,debiased_test,8.18734549932489,1.11022302462516e-16,1,,125
null,0.7,bootstrap_MMD_test,,,1,,125
null,0.7,BlockMMD_test,2.24583008067812,0.0123574468858838,1,24,125
null,0.7,LinearMMD_test,1.19172330103411,0.116684879228202,0,,126
null,0.7,CLF_test,-3.23453469351376,0.99939079441545,0,,126
null,0.7,CP_test,-10.2372245671582,6.75275447266613e-25,1,,126
null,0.7,debiased_test,6.61690120412218,1.83403292552953e-11,1,,126
null,0.7,bootstrap_MMD_test,,,1,,126
null,0.7,BlockMMD_test,2.03104395537143,0.0211252679485542,1,24,126
null,0.7,LinearMMD_test,0.541847441629547,0.293961803098693,0,,127
null,0.7,CLF_test,1.7731287066524,0.0381036910874063,1,,127
null,0.7,CP_test,-8.74677537565667,1.09768050766162e-18,1,,127
null,0.7,debiased_test,6.76976203734592,6.44972963925738e-12,1,,127
null,0.7,bootstrap_MMD_test,,,1,,127
null,0.7,BlockMMD_test,1.54058819465913,0.0617085214578671,0,24,127
null,0.7,LinearMMD_test,0.580680850342821,0.28072778515762,0,,128
null,0.7,CLF_test,-3.81923816354952,0.999933067765452,0,,128
null,0.7,CP_test,-9.49236904370506,1.12921115587379e-21,1,,128
null,0.7,debiased_test,7.87964842509959,1.66533453693773e-15,1,,128
null,0.7,bootstrap_MMD_test,,,1,,128
null,0.7,BlockMMD_test,3.41423881482119,0.000319802427701799,1,24,128
null,0.7,LinearMMD_test,0.386009708658814,0.349744739274023,0,,129
null,0.7,CLF_test,0.867234405836807,0.19290679418354,0,,129
null,0.7,CP_test,-8.68292152893987,1.9286525924333e-18,1,,129
null,0.7,debiased_test,7.45256180967128,4.57411886145565e-14,1,,129
null,0.7,bootstrap_MMD_test,,,1,,129
null,0.7,BlockMMD_test,3.61824837169396,0.000148301842135323,1,24,129
null,0.7,LinearMMD_test,-0.501012739838846,0.691818921537368,0,,130
null,0.7,CLF_test,-0.992929594886989,0.839627866936872,0,,130
null,0.7,CP_test,-8.33594636755899,3.84403825942703e-17,1,,130
null,0.7,debiased_test,8.31936643694017,0,1,,130
null,0.7,bootstrap_MMD_test,,,1,,130
null,0.7,BlockMMD_test,1.28278302480202,0.0997840514565824,0,24,130
null,0.7,LinearMMD_test,-0.227208342007319,0.589869129333183,0,,131
null,0.7,CLF_test,1.99676565451156,0.0229253231000074,1,,131
null,0.7,CP_test,-6.66263982519117,1.3447611388268e-11,1,,131
null,0.7,debiased_test,6.84688829658438,3.77364806070091e-12,1,,131
null,0.7,bootstrap_MMD_test,,,1,,131
null,0.7,BlockMMD_test,0.609372934997105,0.271138636631163,0,24,131
null,0.7,LinearMMD_test,0.72141157647979,0.235328163077154,0,,132
null,0.7,CLF_test,1.41413253031662,0.0786614966869861,0,,132
null,0.7,CP_test,-7.49034857823899,3.43454668543351e-14,1,,132
null,0.7,debiased_test,6.08906494132472,5.67860203304349e-10,1,,132
null,0.7,bootstrap_MMD_test,,,1,,132
null,0.7,BlockMMD_test,2.64196015477781,0.00412138761943481,1,24,132
null,0.7,LinearMMD_test,0.584509855942775,0.279438668109108,0,,133
null,0.7,CLF_test,-1.03020114426263,0.848542203648057,0,,133
null,0.7,CP_test,-8.26969283961274,6.71522885062893e-17,1,,133
null,0.7,debiased_test,4.80915271862873,7.57856882249719e-07,1,,133
null,0.7,bootstrap_MMD_test,,,1,,133
null,0.7,BlockMMD_test,2.01060324404622,0.0221836905682672,1,24,133
null,0.7,LinearMMD_test,1.23855611826757,0.10775496373089,0,,134
null,0.7,CLF_test,-1.44333051134147,0.925536305655904,0,,134
null,0.7,CP_test,-8.01841373445454,5.3559736305716e-16,1,,134
null,0.7,debiased_test,7.19007502295577,3.23741033980696e-13,1,,134
null,0.7,bootstrap_MMD_test,,,1,,134
null,0.7,BlockMMD_test,3.1267346372022,0.000883796964039951,1,24,134
null,0.7,LinearMMD_test,0.746326416829121,0.2277351286547,0,,135
null,0.7,CLF_test,0.196406589170377,0.422145969645395,0,,135
null,0.7,CP_test,-6.98965108090304,1.377853602661e-12,1,,135
null,0.7,debiased_test,5.76797530581297,4.01147792761236e-09,1,,135
null,0.7,bootstrap_MMD_test,,,1,,135
null,0.7,BlockMMD_test,1.16223557554278,0.122569893800088,0,24,135
null,0.7,LinearMMD_test,1.66091037982242,0.0483657236373371,1,,136
null,0.7,CLF_test,3.18175051364294,0.000731939304157714,1,,136
null,0.7,CP_test,-6.18784138773458,3.04968262704445e-10,1,,136
null,0.7,debiased_test,6.69435419768904,1.0831335828243e-11,1,,136
null,0.7,bootstrap_MMD_test,,,1,,136
null,0.7,BlockMMD_test,0.818028412583739,0.206670481836006,0,24,136
null,0.7,LinearMMD_test,2.45812749092432,0.00698317917807789,1,,137
null,0.7,CLF_test,1.0397616923364,0.149225315347467,0,,137
null,0.7,CP_test,-7.00079223666018,1.27259571378036e-12,1,,137
null,0.7,debiased_test,6.16842169119239,3.44875017432855e-10,1,,137
null,0.7,bootstrap_MMD_test,,,1,,137
null,0.7,BlockMMD_test,0.884078712828925,0.188326861773798,0,24,137
null,0.7,LinearMMD_test,1.24819940445125,0.105979021005993,0,,138
null,0.7,CLF_test,-4.14536250671625,0.999983036173359,0,,138
null,0.7,CP_test,7.44284091556442,0.999999999999951,0,,138
null,0.7,debiased_test,5.86190973139076,2.28786889433508e-09,1,,138
null,0.7,bootstrap_MMD_test,,,1,,138
null,0.7,BlockMMD_test,0.942841599162595,0.17288096517074,0,24,138
null,0.7,LinearMMD_test,1.61068486972891,0.0536242125588122,0,,139
null,0.7,CLF_test,0.0343882474878246,0.486283777538187,0,,139
null,0.7,CP_test,-10.0411757622136,5.02346864462152e-24,1,,139
null,0.7,debiased_test,7.29977336398037,1.44106948596345e-13,1,,139
null,0.7,bootstrap_MMD_test,,,1,,139
null,0.7,BlockMMD_test,2.67861936183785,0.00369631891839095,1,24,139
null,0.7,LinearMMD_test,0.847259149982187,0.198425345261935,0,,140
null,0.7,CLF_test,0.353835709972702,0.361731004915007,0,,140
null,0.7,CP_test,-8.49807664665517,9.63789120908079e-18,1,,140
null,0.7,debiased_test,5.62613658772626,9.2145220342843e-09,1,,140
null,0.7,bootstrap_MMD_test,,,1,,140
null,0.7,BlockMMD_test,1.33293042104052,0.0912773191525703,0,24,140
null,0.7,LinearMMD_test,1.94171984591895,0.0260855124136704,1,,141
null,0.7,CLF_test,1.01437190933109,0.155202661501766,0,,141
null,0.7,CP_test,-8.32171376034621,4.33502421858426e-17,1,,141
null,0.7,debiased_test,6.88562058833553,2.87680990140871e-12,1,,141
null,0.7,bootstrap_MMD_test,,,1,,141
null,0.7,BlockMMD_test,2.60944171932486,0.00453450463785965,1,24,141
null,0.7,LinearMMD_test,0.796277483996854,0.212935384840424,0,,142
null,0.7,CLF_test,0.709118741831032,0.239125396714523,0,,142
null,0.7,CP_test,-8.44650288451079,1.50079292000921e-17,1,,142
null,0.7,debiased_test,6.54997074280593,2.87742052407225e-11,1,,142
null,0.7,bootstrap_MMD_test,,,1,,142
null,0.7,BlockMMD_test,2.39166423017377,0.00838608919711481,1,24,142
null,0.7,LinearMMD_test,0.747453327642993,0.227394982776947,0,,143
null,0.7,CLF_test,-0.900399793547308,0.816046234680279,0,,143
null,0.7,CP_test,-6.94209103992607,1.93169046854276e-12,1,,143
null,0.7,debiased_test,6.0261841435422,8.39379565853449e-10,1,,143
null,0.7,bootstrap_MMD_test,,,1,,143
null,0.7,BlockMMD_test,1.54980881925105,0.0605937048123013,0,24,143
null,0.7,LinearMMD_test,-1.40666409484943,0.920236491312093,0,,144
null,0.7,CLF_test,0.544931496314181,0.292900316563611,0,,144
null,0.7,CP_test,-7.85346370635923,2.0235097848414e-15,1,,144
null,0.7,debiased_test,5.81011507752649,3.12149572856413e-09,1,,144
null,0.7,bootstrap_MMD_test,,,1,,144
null,0.7,BlockMMD_test,1.14081982054021,0.126972455354861,0,24,144
null,0.7,LinearMMD_test,0.323594516708645,0.373122519913633,0,,145
null,0.7,CLF_test,2.80751397770536,0.00249627565717836,1,,145
null,0.7,CP_test,-7.40018577310181,6.79970544847811e-14,1,,145
null,0.7,debiased_test,6.07080982104713,6.36334207548828e-10,1,,145
null,0.7,bootstrap_MMD_test,,,1,,145
null,0.7,BlockMMD_test,1.16116735146821,0.122786924570672,0,24,145
null,0.7,LinearMMD_test,1.28850803872625,0.0987845861902061,0,,146
null,0.7,CLF_test,1.13882592085094,0.127387884084755,0,,146
null,0.7,CP_test,-6.47950415155803,4.60122676158494e-11,1,,146
null,0.7,debiased_test,5.98216975860134,1.10092301941478e-09,1,,146
null,0.7,bootstrap_MMD_test,,,1,,146
null,0.7,BlockMMD_test,1.3944825282546,0.0815859709646073,0,24,146
null,0.7,LinearMMD_test,-0.129907805030379,0.551680315450197,0,,147
null,0.7,CLF_test,2.5861252114668,0.00485308319466726,1,,147
null,0.7,CP_test,-10.4407379553705,8.07749645679754e-26,1,,147
null,0.7,debiased_test,6.68194997141704,1.17891252315872e-11,1,,147
null,0.7,bootstrap_MMD_test,,,1,,147
null,0.7,BlockMMD_test,2.56403901188242,0.00517309574363822,1,24,147
null,0.7,LinearMMD_test,-0.484353244101884,0.6859324025869,0,,148
null,0.7,CLF_test,5.31712910503777,5.27086364554563e-08,1,,148
null,0.7,CP_test,-8.20039377142147,1.19800442798963e-16,1,,148
null,0.7,debiased_test,8.44634301437099,0,1,,148
null,0.7,bootstrap_MMD_test,,,1,,148
null,0.7,BlockMMD_test,3.2200286487859,0.000640888932529005,1,24,148
null,0.7,LinearMMD_test,1.96411802936228,0.0247582029220087,1,,149
null,0.7,CLF_test,0.00173786555985453,0.499306692299506,0,,149
null,0.7,CP_test,-9.20363991181061,1.73012686645484e-20,1,,149
null,0.7,debiased_test,7.39325606481494,7.16093850883226e-14,1,,149
null,0.7,bootstrap_MMD_test,,,1,,149
null,0.7,BlockMMD_test,3.23456955534864,0.000609131215065895,1,24,149
null,0.7,LinearMMD_test,0.0993412301566069,0.460433671685209,0,,150
null,0.7,CLF_test,-2.05576631869722,0.980097476996439,0,,150
null,0.7,CP_test,-7.49627259061411,3.28290875573882e-14,1,,150
null,0.7,debiased_test,7.37991990076331,7.91589016557737e-14,1,,150
null,0.7,bootstrap_MMD_test,,,1,,150
null,0.7,BlockMMD_test,-0.996944870050832,0.840604364807527,0,24,150
null,0.7,LinearMMD_test,-0.899411146319862,0.815783147857214,0,,151
null,0.7,CLF_test,2.0215281451284,0.0216125609249889,1,,151
null,0.7,CP_test,-10.1599541547659,1.49608556543402e-24,1,,151
null,0.7,debiased_test,7.71379051594462,6.10622663543836e-15,1,,151
null,0.7,bootstrap_MMD_test,,,1,,151
null,0.7,BlockMMD_test,2.98129941268341,0.00143514005915746,1,24,151
null,0.7,LinearMMD_test,1.38843077796355,0.0825029548510783,0,,152
null,0.7,CLF_test,-0.68008231215224,0.751773828260728,0,,152
null,0.7,CP_test,-8.6427007420111,2.74497897901138e-18,1,,152
null,0.7,debiased_test,6.75462066904857,7.16049441962241e-12,1,,152
null,0.7,bootstrap_MMD_test,,,1,,152
null,0.7,BlockMMD_test,3.8811522802941,5.19813579151762e-05,1,24,152
null,0.7,LinearMMD_test,-1.32016272663873,0.906609653192778,0,,153
null,0.7,CLF_test,-1.59217759828919,0.944327597387855,0,,153
null,0.7,CP_test,-9.61743146197401,3.3747749884447e-22,1,,153
null,0.7,debiased_test,8.11858749885644,2.22044604925031e-16,1,,153
null,0.7,bootstrap_MMD_test,,,1,,153
null,0.7,BlockMMD_test,1.04401600632413,0.148238992091036,0,24,153
null,0.7,LinearMMD_test,0.721861336130546,0.235189867230629,0,,154
null,0.7,CLF_test,1.69086271681951,0.0454315127357704,1,,154
null,0.7,CP_test,-8.0435901589549,4.36219824162042e-16,1,,154
null,0.7,debiased_test,5.23266356297461,8.35423451528428e-08,1,,154
null,0.7,bootstrap_MMD_test,,,1,,154
null,0.7,BlockMMD_test,3.26594638853098,0.000545494511165923,1,24,154
null,0.7,LinearMMD_test,-0.492194498213759,0.688709073269668,0,,155
null,0.7,CLF_test,-1.97393997950819,0.97580571594713,0,,155
null,0.7,CP_test,-9.48687551298925,1.19031446784694e-21,1,,155
null,0.7,debiased_test,7.07025320756234,7.73270336651422e-13,1,,155
null,0.7,bootstrap_MMD_test,,,1,,155
null,0.7,BlockMMD_test,0.616005648488487,0.268945395906594,0,24,155
null,0.7,LinearMMD_test,0.330187578537223,0.370629115954827,0,,156
null,0.7,CLF_test,10.5757209651459,0,1,,156
null,0.7,CP_test,6.86933692383329,0.999999999996775,0,,156
null,0.7,debiased_test,7.16546841770122,3.87578857896642e-13,1,,156
null,0.7,bootstrap_MMD_test,,,1,,156
null,0.7,BlockMMD_test,-0.131597555240811,0.552348690328168,0,24,156
null,0.7,LinearMMD_test,1.20350875092779,0.114389753517206,0,,157
null,0.7,CLF_test,4.68658829574983,1.38898500501305e-06,1,,157
null,0.7,CP_test,-9.16636118121651,2.44627777222007e-20,1,,157
null,0.7,debiased_test,6.94594085470271,1.87971860299285e-12,1,,157
null,0.7,bootstrap_MMD_test,,,1,,157
null,0.7,BlockMMD_test,2.30927762035319,0.0104640903543272,1,24,157
null,0.7,LinearMMD_test,-0.194144049411811,0.576968454351079,0,,158
null,0.7,CLF_test,-3.70533513898735,0.99989444429615,0,,158
null,0.7,CP_test,-7.78402253511833,3.51271179105048e-15,1,,158
null,0.7,debiased_test,7.28880812691526,1.56319401867222e-13,1,,158
null,0.7,bootstrap_MMD_test,,,1,,158
null,0.7,BlockMMD_test,1.73977171715883,0.040949555296133,1,24,158
null,0.7,LinearMMD_test,0.780177374769784,0.217643238910089,0,,159
null,0.7,CLF_test,-4.20546132057217,0.999986972492588,0,,159
null,0.7,CP_test,-7.07158719794372,7.65857522801743e-13,1,,159
null,0.7,debiased_test,7.79688604273977,3.21964677141295e-15,1,,159
null,0.7,bootstrap_MMD_test,,,1,,159
null,0.7,BlockMMD_test,1.14194128194517,0.126739213798089,0,24,159
null,0.7,LinearMMD_test,0.149515235136079,0.440573544294212,0,,160
null,0.7,CLF_test,-2.01034796693306,0.977802813273518,0,,160
null,0.7,CP_test,-7.91460564804978,1.2401901048852e-15,1,,160
null,0.7,debiased_test,7.6775934542603,8.10462807976364e-15,1,,160
null,0.7,bootstrap_MMD_test,,,1,,160
null,0.7,BlockMMD_test,2.92625132704591,0.00171536828588825,1,24,160
null,0.7,LinearMMD_test,-0.652061022528319,0.742819096355587,0,,161
null,0.7,CLF_test,2.14439846328332,0.0160004866465844,1,,161
null,0.7,CP_test,-8.30449854531022,5.01209482113121e-17,1,,161
null,0.7,debiased_test,7.54225751449104,2.30926389122033e-14,1,,161
null,0.7,bootstrap_MMD_test,,,1,,161
null,0.7,BlockMMD_test,1.69845387571842,0.0447110655309224,1,24,161
null,0.7,LinearMMD_test,-0.148682878054875,0.559098063807468,0,,162
null,0.7,CLF_test,0.408713575522407,0.341374935003925,0,,162
null,0.7,CP_test,-8.30128564758794,5.14953681056463e-17,1,,162
null,0.7,debiased_test,6.62720901525055,1.71046510288875e-11,1,,162
null,0.7,bootstrap_MMD_test,,,1,,162
null,0.7,BlockMMD_test,1.66569135276534,0.0478874525917834,1,24,162
null,0.7,LinearMMD_test,0.495559630933054,0.310102570258963,0,,163
null,0.7,CLF_test,-2.68249807291458,0.996346271359392,0,,163
null,0.7,CP_test,-6.99062135137245,1.36835730608806e-12,1,,163
null,0.7,debiased_test,4.82249146218418,7.08880500188691e-07,1,,163
null,0.7,bootstrap_MMD_test,,,1,,163
null,0.7,BlockMMD_test,1.05114184552717,0.14659672383043,0,24,163
null,0.7,LinearMMD_test,0.43594542509609,0.331438163153236,0,,164
null,0.7,CLF_test,0.769539039839263,0.220786688969975,0,,164
null,0.7,CP_test,-8.58156306480497,4.67962759596246e-18,1,,164
null,0.7,debiased_test,5.99583600150358,1.01220620774001e-09,1,,164
null,0.7,bootstrap_MMD_test,,,1,,164
null,0.7,BlockMMD_test,2.13259544281885,0.0164789637445731,1,24,164
null,0.7,LinearMMD_test,1.35156794505297,0.0882567852568002,0,,165
null,0.7,CLF_test,-3.71041254948692,0.999896539116095,0,,165
null,0.7,CP_test,-9.47975285301736,1.27443020751621e-21,1,,165
null,0.7,debiased_test,6.76569966957127,6.63336052753039e-12,1,,165
null,0.7,bootstrap_MMD_test,,,1,,165
null,0.7,BlockMMD_test,2.60058716571406,0.00465321865503754,1,24,165
null,0.7,LinearMMD_test,-0.967008355980852,0.833230071760958,0,,166
null,0.7,CLF_test,0.147141844089941,0.441510031249018,0,,166
null,0.7,CP_test,-6.78452245928705,5.82355582111888e-12,1,,166
null,0.7,debiased_test,6.10710611501233,5.07269004579314e-10,1,,166
null,0.7,bootstrap_MMD_test,,,1,,166
null,0.7,BlockMMD_test,1.29030442408378,0.0984724907212458,0,24,166
null,0.7,LinearMMD_test,0.163901538798717,0.434904327848582,0,,167
null,0.7,CLF_test,-0.519888591818464,0.698429386411359,0,,167
null,0.7,CP_test,-7.47305503144903,3.917702979144e-14,1,,167
null,0.7,debiased_test,4.38238006968614,5.86948944791832e-06,1,,167
null,0.7,bootstrap_MMD_test,,,1,,167
null,0.7,BlockMMD_test,1.25003813483898,0.105642808539407,0,24,167
null,0.7,LinearMMD_test,-0.712323235859607,0.761867680659586,0,,168
null,0.7,CLF_test,1.39825608734089,0.0810180897325864,0,,168
null,0.7,CP_test,-7.23435838341645,2.338675623695e-13,1,,168
null,0.7,debiased_test,5.71967477188522,5.33640720501438e-09,1,,168
null,0.7,bootstrap_MMD_test,,,1,,168
null,0.7,BlockMMD_test,-0.467821903769886,0.680044022305271,0,24,168
null,0.7,LinearMMD_test,0.756801619045096,0.224584361353155,0,,169
null,0.7,CLF_test,-1.97003475515402,0.975582806253608,0,,169
null,0.7,CP_test,-9.31993236999324,5.82072407021646e-21,1,,169
null,0.7,debiased_test,6.59147114064768,2.17744711150658e-11,1,,169
null,0.7,bootstrap_MMD_test,,,1,,169
null,0.7,BlockMMD_test,2.34122403634602,0.00961031473903129,1,24,169
null,0.7,LinearMMD_test,-1.36987176659433,0.914636532788984,0,,170
null,0.7,CLF_test,-1.36500433432106,0.913874156129249,0,,170
null,0.7,CP_test,-7.21644552289286,2.66820134363278e-13,1,,170
null,0.7,debiased_test,6.73471933190506,8.21231971315228e-12,1,,170
null,0.7,bootstrap_MMD_test,,,1,,170
null,0.7,BlockMMD_test,2.1027046298832,0.0177457985485476,1,24,170
null,0.7,LinearMMD_test,-1.18675966331991,0.882338783197754,0,,171
null,0.7,CLF_test,-3.8092240345982,0.999930298198679,0,,171
null,0.7,CP_test,-7.84067638524269,2.24062985765086e-15,1,,171
null,0.7,debiased_test,5.10990414676634,1.61161149536682e-07,1,,171
null,0.7,bootstrap_MMD_test,,,1,,171
null,0.7,BlockMMD_test,3.32743020214891,0.000438254718071018,1,24,171
null,0.7,LinearMMD_test,1.4514520171552,0.0733270170842446,0,,172
null,0.7,CLF_test,1.79200386847546,0.0365661731696226,1,,172
null,0.7,CP_test,-5.0590555940581,2.10669011275361e-07,1,,172
null,0.7,debiased_test,5.86775483210861,2.20867890643461e-09,1,,172
null,0.7,bootstrap_MMD_test,,,1,,172
null,0.7,BlockMMD_test,0.30434666078427,0.380431899955671,0,24,172
null,0.7,LinearMMD_test,-1.26566769376449,0.897183960394086,0,,173
null,0.7,CLF_test,-0.682613531042914,0.7525744591827,0,,173
null,0.7,CP_test,-7.25768520482874,1.96885317307115e-13,1,,173
